Order ID,Order Date,Ship Mode,Segment,Customer Name,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-1194,2025-08-15,Standard Class,Consumer,Justin Robinson,West,Oregon,Laurenhaven,Furniture,Table,3630.24,7,0.2,452.39
ORD-1195,2024-10-20,Same Day,Consumer,Angela Bradley,Central,Ohio,East Brendaton,Office Supplies,Paper,2728.76,1,0.0,809.17
ORD-1196,2025-01-19,Standard Class,Home Office,Michael Romero,East,Pennsylvania,Danielleton,Office Supplies,Stapler,1903.58,7,0.3,84.11
ORD-1197,2024-08-16,Standard Class,Consumer,Kerry Fitzgerald,East,Pennsylvania,Harrisshire,Furniture,Chair,933.44,9,0.3,-8.22
ORD-1198,2024-10-09,Second Class,Home Office,Scott Macias,South,Florida,East Ericberg,Office Supplies,Notebook,2149.43,7,0.1,152.84
ORD-1199,2024-02-04,Same Day,Home Office,Ashley Webb,West,California,Smithmouth,Office Supplies,Stapler,3093.87,1,0.1,233.48
ORD-1200,2024-02-27,Second Class,Home Office,Melvin Davis,West,California,Banksside,Office Supplies,Paper,2041.21,4,0.4,-373.5
ORD-1201,2024-05-26,Second Class,Corporate,Kathleen Simmons,South,Texas,Adamberg,Office Supplies,Notebook,1628.57,10,0.5,136.03
ORD-1202,2024-02-18,First Class,Home Office,Katherine Booth,South,Florida,Rileyville,Technology,Tablet,4745.18,3,0.5,-223.34
ORD-1203,2024-09-03,Second Class,Corporate,Emily Ramos,Central,Michigan,Lake Tara,Furniture,Cabinet,2070.88,5,0.3,-126.03
ORD-1204,2024-09-18,Second Class,Corporate,Shannon Dunn,East,Massachusetts,Lake Markland,Technology,Tablet,2092.75,7,0.4,19.42
ORD-1205,2025-09-09,Standard Class,Consumer,Jessica Brennan,West,Washington,Jessicachester,Furniture,Chair,2701.4,4,0.0,316.38
ORD-1206,2024-08-04,Second Class,Home Office,James Bryant,East,Pennsylvania,Timothyburgh,Office Supplies,Notebook,1124.23,4,0.2,-26.17
ORD-1207,2024-10-16,Same Day,Corporate,Crystal Sandoval,West,Oregon,Port Jessica,Furniture,Desk,3493.35,4,0.3,417.13
ORD-1208,2025-04-25,First Class,Consumer,Mark Bennett,South,Florida,South Jason,Furniture,Table,2588.44,8,0.3,-419.29
ORD-1209,2025-08-21,Same Day,Corporate,Vanessa Moreno,South,Florida,Garciaview,Furniture,Chair,2834.5,4,0.5,-260.07
ORD-1210,2024-12-11,First Class,Corporate,Mark Maldonado,East,New York,Jeffreytown,Furniture,Desk,1930.21,4,0.3,-81.38
ORD-1211,2025-10-19,Standard Class,Home Office,Brandon Harvey,Central,Ohio,Lake Cynthiafurt,Technology,Monitor,887.87,9,0.3,-110.16
ORD-1212,2025-12-25,Second Class,Consumer,Danny Bailey,West,California,East Tonyafurt,Office Supplies,Paper,3833.48,7,0.1,869.24
ORD-1213,2025-06-28,Same Day,Consumer,Donald Jackson,East,Pennsylvania,Melissachester,Furniture,Table,349.23,10,0.3,53.08
ORD-1214,2025-03-16,Second Class,Consumer,Stacy Vargas,West,Oregon,Georgefurt,Office Supplies,Printer Ink,2701.9,5,0.0,474.33
ORD-1215,2025-02-10,Standard Class,Corporate,Eric Davis,West,Oregon,Danielshire,Technology,Phone,1000.06,9,0.2,181.74
ORD-1216,2025-10-31,Standard Class,Consumer,Brandon Leonard,Central,Ohio,Bautistaport,Office Supplies,Pen,4951.65,4,0.2,392.5
ORD-1217,2025-03-20,First Class,Home Office,Joseph Mendoza,Central,Ohio,South Brittanymouth,Furniture,Bookshelf,2406.23,1,0.5,-378.05
ORD-1218,2025-12-01,First Class,Home Office,Vincent Mclaughlin,West,Oregon,South Heidi,Technology,Phone,1096.51,10,0.3,-119.05
ORD-1219,2025-02-11,Standard Class,Corporate,Marissa Williams,West,California,Saramouth,Furniture,Chair,4809.27,10,0.1,843.07
ORD-1220,2024-05-23,Standard Class,Home Office,Alan Terry,East,Pennsylvania,Mcclainbury,Technology,Tablet,4181.52,7,0.5,311.99
ORD-1221,2025-09-01,Same Day,Corporate,Dustin Whitney,South,Texas,Heatherside,Technology,Keyboard,1199.11,2,0.2,105.08
ORD-1222,2025-11-27,Same Day,Consumer,Christina Salas,West,Oregon,Heatherside,Furniture,Cabinet,2478.49,6,0.4,251.92
ORD-1223,2025-02-02,First Class,Corporate,Kayla Vasquez,South,Texas,Kerrside,Office Supplies,Paper,456.09,3,0.3,24.55
ORD-1224,2025-04-04,Same Day,Consumer,Jane Allen,West,California,Port Alexandria,Technology,Monitor,2251.44,5,0.0,187.15
ORD-1225,2025-02-27,Same Day,Consumer,Julie Wiley,West,California,Taylorchester,Furniture,Bookshelf,510.67,10,0.2,114.62
ORD-1226,2024-05-29,Standard Class,Consumer,Jennifer Dougherty,East,Pennsylvania,South Sheritown,Office Supplies,Pen,3442.31,3,0.1,279.26
ORD-1227,2025-10-02,Same Day,Home Office,Dwayne Martin,Central,Ohio,Wattsland,Furniture,Table,2446.95,2,0.2,106.04
ORD-1228,2024-12-03,Same Day,Corporate,David Rodriguez,East,Massachusetts,East Andrea,Technology,Phone,1558.06,7,0.2,272.37
ORD-1229,2025-02-11,First Class,Corporate,Donna Bryan,Central,Michigan,Lake Tyler,Office Supplies,Pen,1537.15,10,0.5,-144.56
ORD-1230,2025-08-29,Second Class,Home Office,Mary Murphy,Central,Michigan,Lake Ann,Technology,Monitor,1911.47,7,0.2,-55.8
ORD-1231,2025-02-22,Same Day,Consumer,David Smith,West,Oregon,Hernandezborough,Furniture,Desk,2220.35,5,0.5,-637.34
ORD-1232,2025-08-19,Same Day,Home Office,Denise Hatfield,South,Texas,Vickiebury,Furniture,Desk,3590.42,7,0.0,582.61
ORD-1233,2024-09-11,First Class,Consumer,Kevin Ramirez,Central,Michigan,Lake Leslie,Technology,Monitor,3523.09,9,0.4,384.54
ORD-1234,2024-08-15,Second Class,Corporate,Brandi Moss,West,Oregon,Jessicaburgh,Office Supplies,Stapler,4835.72,6,0.3,-6.11
ORD-1235,2024-10-29,Same Day,Consumer,Ashley Maxwell,South,Florida,North Dianaberg,Furniture,Bookshelf,3467.66,3,0.2,698.71
ORD-1236,2024-04-09,Same Day,Home Office,Dawn Lopez,West,Oregon,Justinhaven,Technology,Monitor,1593.86,8,0.1,222.15
ORD-1237,2025-11-24,Second Class,Home Office,Erin Barajas,Central,Ohio,South Anthonyview,Technology,Monitor,271.18,2,0.0,71.13
ORD-1238,2025-02-18,Second Class,Consumer,Theresa Turner,East,Pennsylvania,West Chad,Technology,Tablet,842.67,9,0.3,158.32
ORD-1239,2024-08-07,Second Class,Corporate,Victoria Rodriguez,Central,Ohio,Port Aarontown,Technology,Tablet,4421.33,8,0.4,337.44
ORD-1240,2025-05-16,First Class,Home Office,Jennifer Chandler,West,Oregon,Port Ryanport,Technology,Tablet,975.45,6,0.1,125.49
ORD-1241,2025-12-23,First Class,Home Office,Monica Rush,Central,Michigan,Garciaport,Furniture,Bookshelf,615.45,6,0.3,-1.31
ORD-1242,2025-06-07,Same Day,Corporate,Dr. Joseph Coleman II,West,Oregon,North Samuel,Technology,Monitor,633.42,5,0.0,60.66
ORD-1243,2024-06-26,Second Class,Corporate,Victoria Howard,East,Pennsylvania,East Michaelport,Furniture,Cabinet,969.48,9,0.5,-96.38
ORD-1244,2025-05-11,Second Class,Consumer,Jackie Mendez,South,Texas,North Robertburgh,Technology,Monitor,4217.83,10,0.0,1123.55
ORD-1245,2024-06-20,Standard Class,Home Office,John Clarke,Central,Michigan,Gatesberg,Office Supplies,Stapler,2075.22,8,0.3,181.88
ORD-1246,2025-05-22,Standard Class,Home Office,Ernest Brown,West,California,Lake Robin,Furniture,Chair,1410.52,9,0.2,-3.99
ORD-1247,2025-03-11,Standard Class,Home Office,Nicole Perez,West,Washington,Richardberg,Office Supplies,Printer Ink,2733.11,1,0.5,-14.27
ORD-1248,2024-08-30,Second Class,Home Office,Crystal Simpson,East,Massachusetts,Robinsonstad,Technology,Keyboard,1350.94,2,0.3,250.18
ORD-1249,2025-08-06,First Class,Home Office,Margaret Mendoza,South,Georgia,East Kurtport,Office Supplies,Stapler,871.61,3,0.1,161.3
ORD-1250,2025-06-10,Standard Class,Consumer,Michael Horton,South,Georgia,Ashleyberg,Office Supplies,Pen,1652.09,5,0.2,64.26
ORD-1251,2024-09-10,Same Day,Corporate,James Dunn,Central,Illinois,Rebeccahaven,Furniture,Desk,3522.06,3,0.1,166.36
ORD-1252,2024-04-05,Same Day,Home Office,Jon Scott,East,Pennsylvania,Alexashire,Office Supplies,Printer Ink,3157.67,7,0.3,-423.6
ORD-1253,2024-04-05,Same Day,Home Office,Marcus Schwartz,South,Georgia,Fergusontown,Furniture,Cabinet,4753.76,6,0.4,-1022.89
ORD-1254,2024-10-17,First Class,Home Office,Charles Thomas,South,Texas,East Joshuaside,Office Supplies,Stapler,1128.26,7,0.1,151.53
ORD-1255,2025-04-15,Standard Class,Consumer,Jennifer Smith,East,Pennsylvania,Pollardton,Furniture,Table,4476.07,1,0.0,335.23
ORD-1256,2025-10-27,First Class,Consumer,Blake Rose,East,Massachusetts,Craigshire,Furniture,Chair,4959.6,7,0.1,1112.73
ORD-1257,2025-02-09,First Class,Home Office,Darin Clark,South,Texas,Murrayshire,Office Supplies,Printer Ink,1289.43,6,0.5,162.85
ORD-1258,2024-08-19,Same Day,Consumer,Sean Woods,East,Massachusetts,Frankfurt,Office Supplies,Paper,3533.31,1,0.1,499.04
ORD-1259,2025-01-27,Standard Class,Home Office,Christina Peterson,West,Oregon,Lake Williamtown,Furniture,Chair,4941.37,7,0.5,-188.78
ORD-1260,2024-05-16,Second Class,Consumer,Lisa Rice,West,California,Brendanmouth,Furniture,Table,4410.9,3,0.3,210.83
ORD-1261,2025-09-22,Same Day,Consumer,Gabrielle Moody,West,Oregon,Lake Shawn,Office Supplies,Pen,2228.49,4,0.5,-309.54
ORD-1262,2024-05-23,Second Class,Corporate,David Rodriguez,West,California,Wilkersonside,Technology,Laptop,2968.39,7,0.2,632.48
ORD-1263,2025-11-05,First Class,Consumer,Erin Powell,West,California,Carlsonmouth,Office Supplies,Notebook,3020.04,10,0.2,368.1
ORD-1264,2025-10-15,Standard Class,Home Office,Tracy Taylor,East,Pennsylvania,Gonzalezstad,Furniture,Table,3248.54,4,0.3,139.94
ORD-1265,2025-04-27,Standard Class,Consumer,Steven Larsen,West,Washington,West Aaronville,Furniture,Desk,1964.85,10,0.3,-81.69
ORD-1266,2025-05-28,Same Day,Corporate,Sarah Simpson,West,California,New Anthony,Furniture,Desk,247.14,1,0.3,0.87
ORD-1267,2024-07-27,Second Class,Home Office,Kimberly Williams,Central,Illinois,Port Robert,Office Supplies,Notebook,2711.39,3,0.2,58.07
ORD-1268,2024-09-07,Standard Class,Corporate,Lori Hayes,South,Florida,Lake Jeffreychester,Office Supplies,Paper,1585.34,7,0.5,185.11
ORD-1269,2024-01-12,Second Class,Corporate,John Owens,West,Washington,East Carolyn,Office Supplies,Notebook,322.39,3,0.0,17.14
ORD-1270,2024-04-30,Standard Class,Corporate,Kevin Hughes,South,Georgia,Taraview,Office Supplies,Printer Ink,876.47,3,0.5,56.67
ORD-1271,2025-01-03,Standard Class,Corporate,Dr. Jason Cooper Jr.,Central,Ohio,Jenniferside,Office Supplies,Paper,1351.6,10,0.5,-226.11
ORD-1272,2025-06-05,Standard Class,Consumer,Megan Collins,East,Massachusetts,Daymouth,Technology,Monitor,3877.98,10,0.5,241.11
ORD-1273,2025-07-20,Same Day,Consumer,Mrs. Rachel Johnson,West,California,Jeffreybury,Technology,Keyboard,1851.68,3,0.1,391.34
ORD-1274,2024-02-23,Second Class,Consumer,Leonard Allen,South,Texas,North Nicholasstad,Furniture,Table,1392.73,2,0.4,-79.79
ORD-1275,2025-01-12,Second Class,Corporate,Diana Richard,West,Washington,Bradleystad,Technology,Keyboard,4336.86,5,0.2,-100.67
ORD-1276,2025-07-13,Second Class,Consumer,Billy Jones,South,Georgia,West Matthew,Office Supplies,Pen,2346.44,10,0.3,234.14
ORD-1277,2024-11-10,Standard Class,Consumer,Carrie Ramirez,West,Washington,South Randy,Technology,Phone,2730.65,1,0.2,-187.08
ORD-1278,2024-08-25,Same Day,Home Office,Joseph Bates,East,Massachusetts,New Maria,Furniture,Chair,4864.17,3,0.5,33.01
ORD-1279,2025-08-29,Standard Class,Corporate,Robert Franklin,South,Florida,East Donald,Office Supplies,Paper,2924.81,9,0.1,484.47
ORD-1280,2025-04-08,First Class,Consumer,Harold Patrick,East,New York,Shawnshire,Furniture,Table,4262.02,7,0.5,256.15
ORD-1281,2024-05-03,First Class,Consumer,Kathryn Morrison,West,California,East Jason,Technology,Tablet,589.42,2,0.1,72.82
ORD-1282,2025-12-22,Standard Class,Consumer,David Medina,Central,Ohio,Christyshire,Furniture,Table,4269.79,2,0.1,912.22
ORD-1283,2024-06-27,Standard Class,Corporate,Mr. Juan Bradshaw,South,Texas,Reevesport,Technology,Phone,4843.58,7,0.4,-433.42
ORD-1284,2024-01-13,Standard Class,Consumer,Debra Hull,Central,Michigan,North Brandonville,Office Supplies,Notebook,1286.77,8,0.0,322.95
ORD-1285,2024-03-17,Standard Class,Consumer,Robert Hendrix,East,New York,Cantuside,Furniture,Table,3447.11,2,0.4,-357.3
ORD-1286,2024-06-21,Same Day,Home Office,Kylie Cole,East,Pennsylvania,Melissaview,Furniture,Desk,505.29,6,0.0,30.66
ORD-1287,2024-10-13,Same Day,Consumer,Joshua House,Central,Ohio,Port Christopherhaven,Technology,Keyboard,3431.9,3,0.2,141.47
ORD-1288,2024-03-03,Standard Class,Corporate,Anthony Prince,West,Oregon,Lisaberg,Office Supplies,Notebook,1266.63,5,0.3,-7.76
ORD-1289,2024-01-20,Same Day,Home Office,Noah Peterson,Central,Illinois,Riosfort,Furniture,Desk,3231.13,9,0.1,450.93
ORD-1290,2024-01-27,First Class,Home Office,Shawn Cox,South,Florida,North Judy,Office Supplies,Stapler,1752.97,10,0.4,-25.42
ORD-1291,2024-08-26,Second Class,Consumer,Jennifer Campbell,East,New York,Lake Curtisfurt,Furniture,Chair,4052.84,8,0.4,-327.47
ORD-1292,2025-02-01,First Class,Consumer,Sara Williams,East,Pennsylvania,South Allison,Technology,Monitor,2691.76,1,0.1,309.45
ORD-1293,2025-08-04,Second Class,Home Office,Kelly Gutierrez,East,New York,Blackwellmouth,Office Supplies,Printer Ink,4040.74,6,0.4,-772.12
ORD-1294,2024-01-21,Same Day,Consumer,William Clements,East,Massachusetts,New Jamieberg,Office Supplies,Printer Ink,919.01,1,0.0,58.86
ORD-1295,2025-12-22,Second Class,Consumer,Ariana Green,South,Georgia,Port Ricky,Technology,Phone,1736.76,3,0.2,12.44
ORD-1296,2025-03-23,Same Day,Home Office,Maurice Harris,South,Texas,New Ronaldborough,Furniture,Cabinet,2950.78,6,0.2,-78.06
ORD-1297,2024-06-28,Same Day,Corporate,Terri Harrington,South,Texas,West Jennifer,Office Supplies,Notebook,3483.12,10,0.2,-16.94
ORD-1298,2025-08-04,Standard Class,Consumer,Gina Turner,South,Texas,North Heather,Technology,Laptop,4746.5,10,0.3,303.49
ORD-1299,2024-12-21,First Class,Consumer,Eddie Ward,South,Georgia,West William,Technology,Tablet,565.35,8,0.1,61.13
ORD-1300,2024-09-19,Standard Class,Home Office,Jessica Kline,West,Oregon,Samanthachester,Office Supplies,Printer Ink,2260.82,5,0.1,199.67
ORD-1301,2025-07-13,Same Day,Consumer,Christopher Young,West,California,Alanview,Furniture,Cabinet,3676.29,3,0.3,165.81
ORD-1302,2024-04-17,Standard Class,Corporate,Alfred Bell,Central,Michigan,Travischester,Office Supplies,Pen,855.15,2,0.0,105.81
ORD-1303,2025-05-09,Standard Class,Corporate,Cristian Sanchez,East,Massachusetts,Port Jessica,Technology,Laptop,2757.88,2,0.2,234.06
ORD-1304,2025-07-21,First Class,Home Office,Keith Fernandez,East,Pennsylvania,North Kevin,Furniture,Desk,315.1,6,0.1,78.47
ORD-1305,2025-01-04,Standard Class,Corporate,John Rice,South,Florida,New Jonathan,Technology,Laptop,295.7,10,0.4,42.32
ORD-1306,2024-03-24,Same Day,Consumer,Kaitlyn Kemp,West,Washington,New Sarah,Office Supplies,Notebook,2427.63,2,0.0,246.98
ORD-1307,2025-01-14,Same Day,Corporate,Derek Mora,South,Florida,Jenniferstad,Furniture,Cabinet,4479.64,5,0.0,942.81
ORD-1308,2024-06-03,Standard Class,Consumer,Erin Miller,East,Massachusetts,West Chelsea,Technology,Monitor,2226.72,5,0.1,457.4
ORD-1309,2025-07-02,Same Day,Home Office,Amanda Stein,South,Georgia,Gonzalezland,Furniture,Bookshelf,1176.19,1,0.3,140.26
ORD-1310,2025-08-08,Second Class,Consumer,Christine Larson,East,Massachusetts,Lake Richard,Furniture,Chair,2004.28,1,0.4,-22.51
ORD-1311,2025-03-21,Second Class,Home Office,Morgan Rhodes,Central,Illinois,East Kelly,Technology,Phone,4051.88,3,0.0,631.46
ORD-1312,2024-11-29,First Class,Home Office,Mr. James Schmidt Jr.,East,Pennsylvania,East Carla,Furniture,Table,4558.48,2,0.0,670.21
ORD-1313,2025-08-25,Standard Class,Consumer,Jennifer Maxwell,Central,Illinois,Anthonyview,Office Supplies,Notebook,2958.5,7,0.0,454.46
ORD-1314,2025-04-29,Standard Class,Consumer,Terrance Roberts,West,Washington,South Rebecca,Office Supplies,Printer Ink,4395.57,5,0.3,223.0
ORD-1315,2025-12-08,Second Class,Consumer,Billy Reed,South,Florida,Graychester,Technology,Tablet,3062.84,7,0.0,456.2
ORD-1316,2025-12-13,Standard Class,Consumer,Anthony Mann,Central,Ohio,Kristinside,Furniture,Chair,1722.44,5,0.2,36.33
ORD-1317,2024-04-01,Second Class,Corporate,Kimberly Chambers,East,Massachusetts,West Michaelview,Office Supplies,Stapler,3881.45,6,0.2,464.23
ORD-1318,2024-11-14,Same Day,Consumer,Laura Johnson,East,Massachusetts,Carlsonborough,Office Supplies,Stapler,3809.49,6,0.0,681.2
ORD-1319,2025-12-22,Second Class,Corporate,Charles Robbins,West,California,Ralphburgh,Technology,Phone,4193.03,4,0.0,688.13
ORD-1320,2025-08-31,Same Day,Consumer,Cindy Hall,South,Florida,South Ronaldmouth,Office Supplies,Stapler,3195.28,2,0.5,-492.39
ORD-1321,2024-01-29,Same Day,Consumer,Angela Lee,Central,Michigan,West Louis,Office Supplies,Printer Ink,1754.03,5,0.5,229.08
ORD-1322,2025-11-29,Standard Class,Corporate,Daniel Hoffman,East,Pennsylvania,Port Thomas,Technology,Phone,3254.53,4,0.2,362.24
ORD-1323,2025-12-30,First Class,Corporate,Carlos Castillo,East,Pennsylvania,North Lisahaven,Technology,Tablet,4014.28,4,0.2,196.4
ORD-1324,2025-08-21,Standard Class,Consumer,Natalie Blackburn,Central,Ohio,South Andrewberg,Furniture,Table,1130.13,5,0.5,-120.84
ORD-1325,2024-10-10,First Class,Corporate,Stephanie Christensen,South,Georgia,Port Kevin,Office Supplies,Notebook,3064.8,5,0.5,-129.1
ORD-1326,2025-09-06,Same Day,Home Office,Dawn Prince,South,Georgia,West Sandra,Office Supplies,Printer Ink,982.38,9,0.1,202.96
ORD-1327,2024-02-06,Second Class,Corporate,Nancy Lawson,South,Georgia,South Loriview,Technology,Laptop,3294.23,5,0.2,619.9
ORD-1328,2025-11-04,Second Class,Corporate,Olivia Lowery,East,Pennsylvania,Lake Albertside,Office Supplies,Stapler,4537.31,6,0.4,19.29
ORD-1329,2025-11-01,Standard Class,Consumer,Morgan Harris,West,Washington,Gentryfurt,Technology,Monitor,3639.67,9,0.1,774.36
ORD-1330,2024-04-30,Same Day,Consumer,Melanie Forbes,South,Texas,Sandrahaven,Office Supplies,Printer Ink,2131.34,6,0.2,84.94
ORD-1331,2024-06-03,Second Class,Consumer,Jamie Conner,West,Washington,East Caitlinmouth,Technology,Tablet,643.09,7,0.4,20.33
ORD-1332,2024-06-30,First Class,Home Office,Thomas Nash,South,Florida,Lake Shannonland,Office Supplies,Stapler,758.96,3,0.0,130.46
ORD-1333,2024-03-31,Second Class,Home Office,Dustin Rogers,West,California,Jasontown,Furniture,Table,1086.44,3,0.4,47.39
ORD-1334,2025-01-17,Standard Class,Corporate,Abigail Brooks,Central,Michigan,New Joshua,Furniture,Cabinet,2173.68,8,0.3,-228.05
ORD-1335,2024-05-12,Standard Class,Corporate,Darlene Myers,East,New York,North Lawrencebury,Office Supplies,Paper,3152.1,4,0.1,575.95
ORD-1336,2024-12-11,Same Day,Home Office,Scott Jones,South,Texas,Larsonville,Technology,Laptop,1526.1,5,0.3,98.6
ORD-1337,2024-05-14,Second Class,Home Office,Lisa Johnson,East,Massachusetts,West Rhondafort,Furniture,Table,3763.07,3,0.3,-171.58
ORD-1338,2025-07-01,Standard Class,Home Office,Scott Richards DDS,West,Oregon,Anthonyside,Office Supplies,Pen,659.65,1,0.3,107.58
ORD-1339,2024-09-15,Same Day,Home Office,Charles Christian,West,Oregon,Moralesfort,Technology,Laptop,288.76,2,0.3,22.76
ORD-1340,2025-12-18,Second Class,Corporate,Benjamin Lutz,East,New York,East Richardchester,Office Supplies,Paper,1540.53,2,0.5,-164.47
ORD-1341,2024-09-26,Second Class,Corporate,Emily Lopez,West,Oregon,Amandamouth,Office Supplies,Notebook,632.79,2,0.0,110.38
ORD-1342,2024-01-03,Standard Class,Home Office,Todd Hughes,Central,Ohio,Hoffmanhaven,Technology,Laptop,2763.29,4,0.5,232.39
ORD-1343,2024-09-19,Second Class,Corporate,Stephanie Rojas,West,California,East Tammyshire,Office Supplies,Stapler,788.27,2,0.4,-145.75
ORD-1344,2025-11-24,First Class,Corporate,Jesse Lopez,South,Florida,Joshuamouth,Furniture,Chair,544.05,3,0.0,143.12
ORD-1345,2025-09-28,First Class,Home Office,Austin Fuentes,West,California,Port Emma,Technology,Laptop,4267.39,3,0.2,199.95
ORD-1346,2025-05-04,Same Day,Home Office,Mr. Andrew Cole MD,West,Washington,Campbellmouth,Furniture,Desk,613.47,7,0.3,-7.04
ORD-1347,2025-08-05,Same Day,Consumer,Christopher Smith,East,New York,West Michaelchester,Technology,Laptop,4908.77,3,0.0,755.98
ORD-1348,2025-02-25,Same Day,Consumer,Vanessa Gutierrez,Central,Ohio,West Amy,Office Supplies,Paper,4319.75,3,0.3,862.96
ORD-1349,2025-11-16,First Class,Home Office,Christine Pena,West,Washington,West Adamview,Office Supplies,Printer Ink,111.18,9,0.5,-8.38
ORD-1350,2025-09-19,Standard Class,Consumer,Trevor Boyd,West,Washington,South Eric,Office Supplies,Pen,2435.55,7,0.1,502.35
ORD-1351,2024-10-11,Standard Class,Home Office,Bradley Watts,East,Pennsylvania,New Gwendolyntown,Furniture,Cabinet,4353.61,2,0.3,46.14
ORD-1352,2025-04-03,Standard Class,Corporate,Lynn Carter,East,Pennsylvania,Jonesshire,Office Supplies,Stapler,2046.22,4,0.0,337.16
ORD-1353,2025-07-16,Standard Class,Consumer,Rose Sanders,Central,Ohio,Lake Robertview,Technology,Keyboard,3738.93,1,0.0,564.05
ORD-1354,2024-08-16,Same Day,Corporate,James Davis,South,Georgia,Port Kristinberg,Office Supplies,Pen,3290.25,8,0.2,310.34
ORD-1355,2024-12-15,First Class,Home Office,Lee Cole,Central,Michigan,West Christopherhaven,Office Supplies,Printer Ink,3593.77,2,0.0,861.89
ORD-1356,2025-02-23,Standard Class,Corporate,Ann Hood,South,Georgia,Lake Kevinhaven,Office Supplies,Printer Ink,3525.38,1,0.1,365.92
ORD-1357,2024-02-17,Standard Class,Corporate,Jason Kennedy,East,New York,Reidview,Technology,Keyboard,1117.17,4,0.5,-215.24
ORD-1358,2025-03-19,Same Day,Home Office,Joseph Clark,Central,Michigan,Lake Jenniferbury,Office Supplies,Notebook,716.45,8,0.0,130.82
